wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x81db2dfd33b24419f0f715e331f678411eb1ec30	4	15.89	93.35	30932.41	2	90.00	3	76	0	0	0	0	0	0
0x4fc19eea0e0b5ea7607a4527c1e7dd1b1fdbe3aa	5	15.88	1.33	765.35	1	100.00	0	87	0	0	0	0	0	0
0xc5659b1ddcf5f5c0d9e006ffa6d57f58e9ba51cb	1	15.86	0.63	1447.22	1	46.00	0	24	0.0000017018353504205663	0	0	0	0	0
0x5ac37964ebcbc68efb51497031ccc355a137dcc5	1	15.85	4135.34	220123.28	44	74.02	3	6	1.3701971628017744e-8	0	0	0	0	0
0x4d2f4186fc6f6ef8814d0e2d07eb1af5d0bef0f4	1	15.80	29.04	67087.13	1	100.00	0	11	8.315288013704958e-7	0	0	0	0	0
0x3a81cce57848c2b84d575805b75dbc7dc1f99ab1	1	15.73	58.12	32931.27	3	98.00	0	6	2.3629127913575113e-7	0	0	0	0	0
0x6190e0bfca8fa57e6799181116de48cbb346d12b	1	15.67	0.15	166.68	3	66.67	0	9	0	0	0	0	0	0
0x1c26bdd014652d02844e4f578aafb5d06b1494ad	1	15.63	0.82	1907.94	1	100.00	0	19	0	0	0	0	0	0
0x2b733c743ede4bc575ffe2073067bc3ec7c06d06	3	15.62	1.65	3850.74	1	87.00	0	20	0	0	0	0	0	0
0x6582b7c80df319553a988f62436b8a1be6b2b24c	2	15.44	0.79	1860.95	1	68.00	0	13	0	0	0	0	0	0
0xa1eca898ad4a4909c527c78b559ffdad005e761d	2	15.43	1.70	1365.56	2	100.00	699	53	0	0.5	-443636	443636	0	0
0x45bb9425b3da78276d4c96cb328a50f4b02413f9	1	15.39	15.88	18834.71	1	59.00	0	44	0	0	0	0	0	0
0xcb475578cded466231d888877767f4f4e5f87e62	1	15.36	0.26	286.12	2	67.50	0	10	0	0	0	0	0	0
0x429d821e190fd37fb8572322922efee78bfb9a01	1	15.32	20.49	18030.46	2	63.00	49	26	0	0	0	0	0	0
0x615d54d75193c93f28166adcf7b615d5d47b4dbe	1	15.25	66.83	159981.93	1	61.00	0	13	0.0000059579468913995015	0	0	0	0	0
0x929fa0cc356ad34b2ab62c1519815d30e8c193fa	2	15.23	162.33	388972.51	1	61.00	0	23	0	0	0	0	0	0
0x11c4820c6869d43f3b49b7eb49dc6c09eed12cab	1	15.17	0.33	392.03	1	64.00	0	25	0.000007518087941082996	0	0	0	0	0
0xa49a835c5995d5e7dcab453ea096a66dcce700e3	1	15.16	0.08	100.71	2	50.00	0	2	0.0000018300185811170877	0	0	0	0	0
0x777f066fef288208128dd99e9f06ae26c2a3312e	1	15.11	0.33	789.41	1	100.00	0	6	1.313604780506239e-9	0	0	0	0	0
0x5b38ffc7eb456f09122869ea83958baae3433c50	2	15.05	0.90	1096.15	1	61.00	0	46	0	0	0	0	0	0
0xe744006b9f99db10aeea2e1516222c74baf51387	1	15.01	1.88	4582.88	1	100.00	0	4	0	0	0	0	0	0
0x703f9a9b08527ebdf4f44533c72b66f01d062665	1	14.82	16.15	19907.16	2	70.50	0	23	0	0	0	0	0	0
0x9fd368b5ee4da4061c00b8cd21ed037d8727b8bf	1	14.71	0.36	440.20	2	96.50	0	11	0	0	0	0	0	0
0xa71475e2141395767d64a7a7cdf38c15906250fb	1	14.68	03.05	1878.03	4	77.50	2	9	0	0	0	0	0	0
0xee23f4bc1671d048a8e592aabd0b2be497bcb5c2	1	14.60	2.20	5498.16	1	100.00	0	6	8.696665831919859e-7	0	0	0	0	0
0xca6ff42933c0c76e9ae059b495476fad3e366494	4	14.55	1.67	4186.59	1	84.00	0	12	6.72657063383042e-7	0	0	0	0	0
0xc2543a0bee513427ba7490a72ca4af8cd9829d13	3	14.47	4.37	1734.98	3	91.67	0	42	8.443386138405155e-7	0	0	0	0	0
0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d	1	14.46	69.00	87108.97	1	56.00	0	34	0	0	0	0	0	0
0xefb564f5623978f68ff3546b0769ed564a9058ec	5	14.42	2.00	1267.69	1	83.00	0	96	0	0	0	0	0	0
0xa2d30b5c2c84f8c0e47a0dfebb3eda04a6a2ca28	5	14.41	113.19	40954.84	1	82.00	0	157	0	0	0	0	0	0
0x6610c460cf1a42b33c60b916b3f96bdfc3bf3eb8	3	14.38	13.69	20698.00	2	99.50	79	31	0	0	0	0	0	0
0x67dc99bd55752dece1a2782f73cb549f0e6d6a6d	1	14.36	0.39	496.03	2	96.50	0	4	4.2638712005604873e-7	0	0	0	0	0
0x26e8317e286d72180d93914cf04dcb0c5206ef0b	4	14.35	3.61	9190.23	1	100.00	0	19	0	0	0	0	0	0
0x642c76d07a8a4d0a23deb09a24e9aed5f02d0f11	1	14.27	14.68	7487.10	4	56.25	44	8	0	0	0	0	0	0
0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd	1	14.21	3.19	2513.81	2	55.50	4	20	7.341100394242517e-7	0	0	0	0	0
0xae613b5915485f9f814d1cf1e2f090975f84d3bc	5	14.21	56.60	48455.64	1	100.00	0	56	0	0	0	0	0	0
0x1f9b37062a13383830f860b71e5ee7e7ed4a9e8d	2	14.17	1.23	3161.16	1	12.00	0	9	0	0	0	0	0	0
0x508e762c238dd8a456d8f0561ac4eb51c02a9289	5	14.16	1.60	4133.11	1	61.00	0	23	0	0	0	0	0	0
0x63284c54a82ca1785a0a03fa8402efd735edb333	2	14.14	0.14	349.59	1	68.00	0	19	0	0	0	0	0	0
0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580	1	14.12	16.02	4885.78	6	61.50	5	12	3.58747004325366e-7	0	0	0	0	0
0xf12889f126af1105d8d349be8d6216a3e340f8f1	5	14.11	0.32	819.55	1	100.00	0	3	0.0000017535858987116626	0	0	0	0	0
0x420e61eb4626464efc4387b3d6bdf8036c3a5bc8	3	14.04	0.01	15.51	1	80.00	0	14	0	0	0	0	0	0
0x1980316479f2b01203b2cbf7e5eac1adc8f82bbe	2	13.95	4.92	12881.60	1	100.00	0	5	1.199590093925451e-7	0	0	0	0	0
0x7a4ccb5e285ff802f450a8cb599539edf33b40b1	1	13.93	30.53	39993.88	1	97.00	0	31	9.171190806789298e-7	1	-887272	887272	0	0
0xbb1afb2660caa80facdc8447fbbfcff8e0cd15a5	2	13.92	1.14	998.82	1	71.00	0	52	0	0	0	0	0	0
0x17df0465692806b52f3b56e8c96f0514c3759c94	1	13.91	1.90	4975.35	1	97.00	0	10	8.579675636610773e-7	0	0	0	0	0
0xc4dbc7d5957dcef7ed2b0778c597c16ce2769e7d	4	13.88	69.37	182446.94	1	100.00	0	18	0	0	0	0	0	0
0x36754f8047ea398af8e5ddfcdca157c4e6b4378d	1	13.86	0.96	2535.78	1	67.00	0	15	0	0	0	0	0	0
0x9a6940e51f181850a4aecaeb077e7e21251029cf	1	13.83	1.45	280.92	6	55.83	0	21	1.4714364911701713e-7	0	0	0	0	0
0xd961f88582541e66c9aac22fbcf78c36dc7054c6	1	13.78	0.66	1740.09	1	85.00	0	17	0	0	0	0	0	0
0x0ddb6cde2d835526318541336c9d60b89d6069c6	1	13.77	3.61	3091.34	2	42.50	0	24	4.2223369245419917e-7	0	0	0	0	0
0xe791c14b4f875bc5ffcd7254291855295c001a02	1	13.77	6.14	16270.70	1	56.00	0	4	0.000002052326930623849	0	0	0	0	0
0xed420f5f00186fa868aff815f9f5725be1cadc6d	2	13.74	21.31	6960.19	2	46.50	0	53	0.0000018881585017727076	0	0	0	0	0
